,DefectId,Severity,Project,rootCauseCategoryNG,Phase,Component,openDate,closedDate,plannedDurationInWeeks,developmentTeamSizeForRelease,testingTeamSizeForRelease,numberOfTestCaseExecuted,applicationCategory,Complexity,projectCMMILevel,applicationVersion
1751,1837,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,2/16/2016,3/18/2016,100,200,100,1000,Existing,4,Level4,1
1752,1838,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/16/2016,2/18/2016,100,200,100,1000,Existing,4,Level4,1
1753,1839,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,2/16/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1754,1840,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/29/2016,100,200,100,1000,Existing,4,Level4,1
1755,1841,B-High,A,Detailed Design,Design Verification (DV),NGBA Phase 1,2/16/2016,2/26/2016,100,200,100,1000,Existing,4,Level4,1
1756,1842,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1757,1843,D-Low,A,Component Code,Performance Test (PT),NGBA Phase 1,2/16/2016,3/16/2016,100,200,100,1000,Existing,4,Level4,1
1758,1844,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,2/18/2016,100,200,100,1000,Existing,4,Level4,1
1759,1845,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,2/18/2016,100,200,100,1000,Existing,4,Level4,1
1760,1846,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,2/18/2016,100,200,100,1000,Existing,4,Level4,1
1761,1847,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,2/18/2016,100,200,100,1000,Existing,4,Level4,1
1762,1848,D-Low,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,2/16/2016,4/1/2016,100,200,100,1000,Existing,4,Level4,1
1763,1849,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/23/2016,100,200,100,1000,Existing,4,Level4,1
1764,1850,D-Low,A,Component Integration,Performance Test (PT),NGBA Phase 1,2/16/2016,3/16/2016,100,200,100,1000,Existing,4,Level4,1
1765,1851,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/9/2016,100,200,100,1000,Existing,4,Level4,1
1766,1852,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,4/20/2016,100,200,100,1000,Existing,4,Level4,1
1767,1853,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/11/2016,100,200,100,1000,Existing,4,Level4,1
1768,1854,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/16/2016,4/8/2016,100,200,100,1000,Existing,4,Level4,1
1769,1855,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1770,1856,B-High,A,Not Available,Performance Test (PT),NGBA Phase 1,2/16/2016,2/17/2016,100,200,100,1000,Existing,4,Level4,1
1771,1857,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/4/2016,100,200,100,1000,Existing,4,Level4,1
1772,1858,C-Medium,A,Rejected-Cannot Recreate,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/29/2016,100,200,100,1000,Existing,4,Level4,1
1773,1859,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,3/4/2016,100,200,100,1000,Existing,4,Level4,1
1774,1860,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/29/2016,100,200,100,1000,Existing,4,Level4,1
1775,1861,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/29/2016,100,200,100,1000,Existing,4,Level4,1
1776,1862,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/21/2016,100,200,100,1000,Existing,4,Level4,1
1777,1863,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/26/2016,100,200,100,1000,Existing,4,Level4,1
1778,1864,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1779,1865,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/17/2016,100,200,100,1000,Existing,4,Level4,1
1780,1866,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/1/2016,100,200,100,1000,Existing,4,Level4,1
1781,1867,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1782,1868,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/3/2016,100,200,100,1000,Existing,4,Level4,1
1783,1869,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/26/2016,100,200,100,1000,Existing,4,Level4,1
1784,1870,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/17/2016,100,200,100,1000,Existing,4,Level4,1
1785,1871,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1786,1872,A-Critical,A,Detailed Business Requirements,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/25/2016,100,200,100,1000,Existing,4,Level4,1
1787,1873,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/4/2016,100,200,100,1000,Existing,4,Level4,1
1788,1874,A-Critical,A,Middleware,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1789,1875,D-Low,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/18/2016,100,200,100,1000,Existing,4,Level4,1
1790,1876,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/18/2016,100,200,100,1000,Existing,4,Level4,1
1791,1877,C-Medium,A,Not Available,Design Verification (DV),NGBA Phase 1,2/17/2016,5/18/2016,100,200,100,1000,Existing,4,Level4,1
1792,1878,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,2/17/2016,2/18/2016,100,200,100,1000,Existing,4,Level4,1
1793,1879,A-Critical,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1794,1880,B-High,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/26/2016,100,200,100,1000,Existing,4,Level4,1
1795,1881,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/1/2016,100,200,100,1000,Existing,4,Level4,1
1796,1882,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1797,1883,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1798,1884,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/2/2016,100,200,100,1000,Existing,4,Level4,1
1799,1885,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1800,1886,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1801,1887,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1802,1888,D-Low,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/29/2016,100,200,100,1000,Existing,4,Level4,1
1803,1889,D-Low,A,Detailed Design,Dev Testing (DT),NGBA Phase 1,2/17/2016,3/18/2016,100,200,100,1000,Existing,4,Level4,1
1804,1890,C-Medium,A,Detailed Business Requirements,Dev Testing (DT),NGBA Phase 1,2/17/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1805,1891,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/16/2016,2/22/2016,100,200,100,1000,Existing,4,Level4,1
1806,1892,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/7/2016,100,200,100,1000,Existing,4,Level4,1
1807,1893,C-Medium,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/18/2016,100,200,100,1000,Existing,4,Level4,1
1808,1894,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1809,1895,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,4/29/2016,100,200,100,1000,Existing,4,Level4,1
1810,1896,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/2/2016,100,200,100,1000,Existing,4,Level4,1
1811,1897,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1812,1898,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
1813,1899,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,5/19/2016,100,200,100,1000,Existing,4,Level4,1
1814,1900,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/17/2016,100,200,100,1000,Existing,4,Level4,1
1815,1901,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,5/19/2016,100,200,100,1000,Existing,4,Level4,1
1816,1902,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
1817,1903,D-Low,A,Detailed Business Requirements,System Integration Test (SIT),NGBA Phase 1,2/17/2016,4/1/2016,100,200,100,1000,Existing,4,Level4,1
1818,1904,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
1819,1905,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
1820,1906,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/4/2016,100,200,100,1000,Existing,4,Level4,1
1821,1907,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/17/2016,3/17/2016,100,200,100,1000,Existing,4,Level4,1
1822,1908,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,4/27/2016,100,200,100,1000,Existing,4,Level4,1
1823,1909,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1824,1910,D-Low,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1825,1911,D-Low,A,Detailed Business Requirements,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/11/2016,100,200,100,1000,Existing,4,Level4,1
1826,1912,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1827,1913,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/22/2016,100,200,100,1000,Existing,4,Level4,1
1828,1914,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1829,1915,D-Low,A,Detailed Business Requirements,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/24/2016,100,200,100,1000,Existing,4,Level4,1
1830,1916,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1831,1917,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/25/2016,100,200,100,1000,Existing,4,Level4,1
1832,1918,B-High,A,Application Data,System Integration Test (SIT),NGBA Phase 1,2/17/2016,2/25/2016,100,200,100,1000,Existing,4,Level4,1
1833,1919,B-High,A,Application Data,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/25/2016,100,200,100,1000,Existing,4,Level4,1
1834,1920,D-Low,A,Detailed Design,System Non Functional Test (SNFT),NGBA Phase 1,2/18/2016,3/18/2016,100,200,100,1000,Existing,4,Level4,1
1835,1921,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/29/2016,100,200,100,1000,Existing,4,Level4,1
1836,1922,C-Medium,A,Component Code,System Non Functional Test (SNFT),NGBA Phase 1,2/18/2016,2/25/2016,100,200,100,1000,Existing,4,Level4,1
1837,1923,C-Medium,A,Component Code,System Non Functional Test (SNFT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1838,1924,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/3/2016,100,200,100,1000,Existing,4,Level4,1
1839,1925,C-Medium,A,Component Code,System Non Functional Test (SNFT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1840,1926,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1841,1927,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,5/16/2016,100,200,100,1000,Existing,4,Level4,1
1842,1928,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/9/2016,100,200,100,1000,Existing,4,Level4,1
1843,1929,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/29/2016,100,200,100,1000,Existing,4,Level4,1
1844,1930,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1845,1931,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1846,1932,C-Medium,A,Component Code,System Non Functional Test (SNFT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1847,1933,D-Low,A,Detailed Business Requirements,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1848,1934,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/7/2016,100,200,100,1000,Existing,4,Level4,1
1849,1935,D-Low,A,Application Data,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/16/2016,100,200,100,1000,Existing,4,Level4,1
1850,1936,D-Low,A,Reference Data,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1851,1937,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1852,1938,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1853,1939,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1854,1940,B-High,A,Middleware,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/22/2016,100,200,100,1000,Existing,4,Level4,1
1855,1941,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,4/4/2016,100,200,100,1000,Existing,4,Level4,1
1856,1942,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1857,1943,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1858,1944,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/29/2016,100,200,100,1000,Existing,4,Level4,1
1859,1945,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
1860,1946,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,5/18/2016,100,200,100,1000,Existing,4,Level4,1
1861,1947,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/18/2016,3/11/2016,100,200,100,1000,Existing,4,Level4,1
1862,1948,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1863,1949,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,3/7/2016,100,200,100,1000,Existing,4,Level4,1
1864,1950,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,2/19/2016,2/26/2016,100,200,100,1000,Existing,4,Level4,1
1865,1951,D-Low,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,2/19/2016,3/18/2016,100,200,100,1000,Existing,4,Level4,1
1866,1952,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1867,1953,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/18/2016,2/25/2016,100,200,100,1000,Existing,4,Level4,1
1868,1954,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1,2/19/2016,2/19/2016,100,200,100,1000,Existing,4,Level4,1
1869,1955,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,5/5/2016,100,200,100,1000,Existing,4,Level4,1
1870,1956,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,3/11/2016,100,200,100,1000,Existing,4,Level4,1
1871,1957,C-Medium,A,Application Data,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/29/2016,100,200,100,1000,Existing,4,Level4,1
1872,1958,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,3/2/2016,100,200,100,1000,Existing,4,Level4,1
1873,1959,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1874,1960,A-Critical,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1875,1961,A-Critical,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/22/2016,100,200,100,1000,Existing,4,Level4,1
1876,1962,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/19/2016,9/14/2016,100,200,100,1000,Existing,4,Level4,1
1877,1963,C-Medium,A,Not Available,System Non Functional Test (SNFT),NGBA Phase 1,2/19/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1878,1964,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/19/2016,3/30/2016,100,200,100,1000,Existing,4,Level4,1
1879,1965,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/19/2016,3/15/2016,100,200,100,1000,Existing,4,Level4,1
1880,1966,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/19/2016,3/17/2016,100,200,100,1000,Existing,4,Level4,1
1881,1967,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/23/2016,100,200,100,1000,Existing,4,Level4,1
1882,1968,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/19/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1883,1969,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/20/2016,3/2/2016,100,200,100,1000,Existing,4,Level4,1
1884,1970,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/20/2016,2/21/2016,100,200,100,1000,Existing,4,Level4,1
1885,1971,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/20/2016,4/5/2016,100,200,100,1000,Existing,4,Level4,1
1886,1972,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/21/2016,9/14/2016,100,200,100,1000,Existing,4,Level4,1
1887,1973,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/21/2016,9/14/2016,100,200,100,1000,Existing,4,Level4,1
1888,1974,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/21/2016,3/2/2016,100,200,100,1000,Existing,4,Level4,1
1889,1975,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/21/2016,3/2/2016,100,200,100,1000,Existing,4,Level4,1
1890,1976,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/21/2016,3/3/2016,100,200,100,1000,Existing,4,Level4,1
1891,1977,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/21/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1892,1978,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/21/2016,2/22/2016,100,200,100,1000,Existing,4,Level4,1
1893,1979,B-High,A,Application Data,System Integration Test (SIT),NGBA Phase 1,2/21/2016,2/25/2016,100,200,100,1000,Existing,4,Level4,1
1894,1980,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/21/2016,3/8/2016,100,200,100,1000,Existing,4,Level4,1
1895,1981,B-High,A,Test Script,System Integration Test (SIT),NGBA Phase 1,2/21/2016,2/24/2016,100,200,100,1000,Existing,4,Level4,1
1896,1982,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,2/21/2016,2/21/2016,100,200,100,1000,Existing,4,Level4,1
1897,1983,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/21/2016,5/16/2016,100,200,100,1000,Existing,4,Level4,1
1898,1984,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,2/21/2016,3/8/2016,100,200,100,1000,Existing,4,Level4,1
